address,collateral_usd,supply_usd,borrow_usd
GCKROONLKBMHBTV3CTFONTMVH7ZLWLRKGQCXUAKTXRQ635DTIOJM6AOP,$0.17,$0.00,$0.00
GA256NHJW3JQS4JUHNK5JE7YPR6N3F4IXT6ANXGLPEOVMUFDO6ZPKWRM,$0.17,$0.00,$0.00
GAWUIBTZ6KSDRRX5QSWH3WD7J7NGLP2J2ZIID65H7VIE5SMUKTVNTXMV,$0.17,$0.00,$0.00
GBBQMR36LTGGLICUGLTMTTPXTWBE7EJDXP2DLA2U363FLQM65JYMRHKR,$0.17,$0.00,$0.00
GCNLY7CHJE7B3ATJFIHESTEUIR3F4TWQXBBLYAZCG6NX2N6L6O6CZCMW,$0.17,$0.00,$0.00
GB5THLHXTVBEK66VM4KM5RSHXYO3U43PROT4V5MJJEJII2ZJSJW57ZWH,$0.17,$0.00,$0.00
GABGDMZW72IRGQVZQWGCM7LGPOFQB5TAGUJDT7BNS6PN5IGZCG7KL3XA,$0.17,$0.00,$0.00
GDOTQWIRBLEUFE75VMRVXQPGTP2POOONREYYIQIZGHCS2PJQ72YANWKY,$0.17,$0.00,$0.00
GDH3Y7XSW2TD36D5DEPFLPE4O3TOREMXU5PWRPDKU4IBBZBXD3HJFHF5,$0.17,$0.00,$0.00
GAAOJBDTLALUMAYKOLNOGFS7EINPXFCQG47Z45T2OJYDFWBNGG2TWJKP,$0.17,$0.00,$0.00
GB4ZNGMMUXJOMF2UFPFB5B5JWOXK3JEAWNH5YFB2UFSRI6HOUGPHH6YT,$0.17,$0.00,$0.00
GBYTTDBGF745HTVQHRNM5ILZ2FSAZ5QPKRA3SKHKJ6MR53RIOSLMCYTM,$0.17,$0.00,$0.00
GDPPBJYGEKTKJ4JYKJKDNPH4UIVBOIH2KC3YVYG64MQBRLQ6T4BQN26W,$0.17,$0.00,$0.00
GATXASJIIIBIROKEJCQLSLKTMIHI43ZGNWBMOTU22CKVRNGHITR2ATMI,$0.17,$0.00,$0.00
GB74LKYOI55BDBWUHV53NFTFQYIJGBWL6G5NW6TYOSV6AATXCXRBDKJ5,$0.17,$0.00,$0.00
GCEN65MOUL37LQZSCDZXMB45BGUKLA3B2ZEOOQEATASDF5HKDCH6CHMI,$0.17,$0.00,$0.00
GBLCBP4XCU23JLZWQ5WDMDMQEPRGRQHZWW4R6ZGFHSH344ECM3TCBPMS,$0.16,$0.00,$0.00
GCCDX7JWZMA5SFYYIEG2MPNRQIR2O7FPMEKM7QIDVVRQ455KWX77BS6Y,$0.16,$0.00,$0.00
GAP2EF33LRTCVBU4EFQ5ZBFKHFWNXZFGS2F4X5MOTERBRL7QOZY4OBMY,$0.16,$0.00,$0.00
GCSCOFCGSTECOMDWOKJBVEGFHTUX5RSN6TWISZVT4O75MEXZEN6E3NC3,$0.16,$0.00,$0.00
GA7Z27V4DHELAD4KN4YI3CYQF6EKB6GAQMDJUF75NRSRMP54ZCMLQCMD,$0.16,$0.00,$0.00
GAFS5GJHWFJBE5WEC6AMO6INQLD7K3ZYQHGV4BTNC24YYVNRRRPI5FHD,$0.16,$0.00,$0.00
GC6LKZKMP2AXVBIROC7CTE6QBVMJAXUX2OVOHFUZZOM53HVUWS2R6U4L,$0.16,$0.00,$0.00
GBBIMU7AO4QHSG5RGHEVWBIJ4WBYFXZHTZXISNW4YO5G5ZX3ICNOCXQW,$0.16,$0.00,$0.00
GDPTIHJIAZDG5G4WFQGAJYNUY434XN2D33AORXHM5U6SPG7C7YIU5E4E,$0.16,$0.00,$0.00
GDCHORR4BB6GMVAUAKQTJ7GJEGKEYMOLCDZVOADW7MYMPIYKDEB6ZKTI,$0.16,$0.00,$0.00
GCAVZWQGHSPDXCR45HVWWFKXULAHV3LDQVDCCQKEMX7OAJ56SOHXS3BL,$0.16,$0.00,$0.00
GB5RDTKOYIRFE3LAVZU3IE3CNXNVEXQZLFQXGEXFEW4FOCZZ5XLL2BSO,$0.16,$0.00,$0.00
GDGL4XVHFC3UG4W5ZCUT6CNDO6QJFSP4K4Y4UEBRACQHTVO2ODT32V2E,$0.16,$0.00,$0.00
GCHBICO3HBX3335S2R2VZ3AXHR43CHHGPATDLXFAOKRU4YCTSAKNUZSV,$0.16,$0.00,$0.00
GCTSLE43KXBQHRJPZF47I6YYTLVJW5V2ENOOHOB2BGEBTGRBOQ4WNZQD,$0.16,$0.00,$0.00
GAIB6L4LFVARC5IQZ667VUCYUFJZJWRHTZCMSRWRB7WTSFQYCXZ4X75C,$0.16,$0.00,$0.00
GCEAO64TBAJAKPEJABQHOWFI32OJDBITFPAVM72Q33V6SPQEPUWDSZ6E,$0.16,$0.00,$0.00
GA22U34OQUNVAIBHHVNTP7MYG6TP4MMFHWI7H7UH4IWY35TV3GHH4YFF,$0.16,$0.00,$0.00
GBEV7MGQ3VBNEW5NBJHPLRXIYHEJJ3TNYNWIH74NB3OP7AQGGT3E4UIR,$0.16,$0.00,$0.00
GCX3OYHERAI2YXERCWCMEU4SGKYU7Q5PBN4NDN3EPKKNG4GLM6VFYSBO,$0.16,$0.00,$0.00
GDUM4JHJMQXKIRT2TLAVKSFO5KC5R4DH46NXUE3HN4GBGE3SOYTVLZNH,$0.16,$0.00,$0.00
GAIHJPWWLEWRMORFSTIA3U7QUBUUPMBKXM4DI6SGXVC22SWHQ4DEPDVG,$0.16,$0.00,$0.00
GBTJ6IVFGHCTLKZ5DLFWBWZVTAM3KMLLB3OIWOPTBXORAFKQTB7EY2S5,$0.16,$0.00,$0.00
GCGNY45F5LAJXL6M3XLCKEWBLH376QHUVVYQ7PE5AZYNI54AQULSC2OQ,$0.16,$0.00,$0.00
GCWQUEMLATYNMG3AC4F52J3UQ453A4OKMWVEK4B6T5QUFPIYQFQ5KZOU,$0.16,$0.00,$0.00
GCJZN44Y2LBXYXKHF3P6MBNFKKK4PD7GR5H4UUNBSKCKZFJ534HE2MQY,$0.16,$0.00,$0.00
GDGUV2CSWD6FLREEWC6D7O2J4FS7A5QWZXW6W7W5FNGRQHKWRFAMAS5V,$0.16,$0.00,$0.00
GDFLBVY4HZOJ5EGTMKZCXYZVKD7VBCDMKPRPCFTG4BYOEJFBGG7SHAOQ,$0.16,$0.00,$0.00
GCYMYXKZZKOG4X7L2FG6P7MNQG4LA4CI5EGL7GXZS54EXEHWKHZCONLC,$0.16,$0.00,$0.00
GCMEEXRLSFQV76HESUSTZM64SJY2Q3RGH774THHPOLM7XRDSFOFCPA27,$0.16,$0.00,$0.00
GCMUZP37J4SBCQ7I2EBRVDF5H5EZAZHOKBFG32YDMYEQ6CJ7A47JCBFH,$0.16,$0.00,$0.00
GDUHLN3YO5LTF3UX3XPSBCJ53DNHWO3C27IU33YUARRIBBRNJABHS663,$0.16,$0.00,$0.00
GCFGBAD6W7N2GRPGLNJWZSB3P5G544DRXXH6BTYZ2YE623MXN5UDVB2X,$0.16,$0.00,$0.00
GAU6VXILHHTWJ4X7SXFWZGKMPLVJMDTEJUQW67IBX6EGSC3YYBPGLQWA,$0.16,$0.00,$0.00
GB5TMK4YGH4PUEEGNA5S3XYWJRQDUYQV6NTR4VVYIXJ7PDXQYSBUA46P,$0.16,$0.00,$0.00
GAVHAL56G42AQUFI5QT4L4SMQXNAFETM2MO7JS64ZEUF6CRU4ZXH4EUU,$0.16,$0.00,$0.00
GB36WSHNURLBH4KJ2LNZY45AXQ4G7D62UNPTUMUPUHT3DQRVOX5SA6K3,$0.16,$0.00,$0.00
GD63X7JA7OM3TKNQQQXIVSYPVRGAEXD4SUCKF6BLDH2NT3VWTQHPRMTS,$0.16,$0.00,$0.00
GCAYY32SHWG6E7EBAYYMPI75YXRBX5JHASB5ZHVPLGXDMP233N4SCQZC,$0.16,$0.00,$0.00
GBRYISRPTFGY6HTCT3QQGG4TAXYI5HYY44NRELIFDH5Q7C6VNNMN4QPH,$0.16,$0.00,$0.00
GD5ROWFUZHK7HKDKCNL7Z2BTOXBUY56JBJSOFI6YPNL3UPTST4KXGALL,$0.16,$0.00,$0.00
GCMG2FT6LPKEEKE7VHZQVMNLX4H3V3MDMXKP2766OUUNHEM7MDTJBNN7,$0.16,$0.00,$0.00
GCDZF5QXP6DHOBCJYZNEIRBVX2V4LAHF4WB6CKO24L4Q63GOBG3PY5MA,$0.15,$0.00,$0.00
GA4MR57URFWWEXBNRRTNFXTDLGG6EA3UWKPVCG3TWTR4BOHVX3TOWUHT,$0.15,$0.00,$0.00
GAXR5PGNKE72435OW3WSXY6TPNX5J3YFQUSZ4AIQ6SIWZ4UEWXYDBGAX,$0.15,$0.00,$0.00
GAH4TH3R7YDXO5U7JXNZPKRMDN6ODEF3J2VUBH7A7QQO354CHDFK73RQ,$0.15,$0.00,$0.00
GALK62LWW7UMB4PDTOSUJTWNIC5XZ432UCM2HVHFQNNGYCTLWZQXUJXF,$0.15,$0.00,$0.00
GCI76WSPGFRHWU4FL7V2DJPBHPPISL2VXUHQXH4FARNOBFIQ446DDYMY,$0.15,$0.00,$0.00
GCJERKHHQKMHAAKKA3QZDPUOTDGEJRYC5ORZKZB3DN5LHG5VJVVPROVY,$0.15,$0.00,$0.00
GD4KWHPRIR2GYHTCRSMH27J74I6W6IKGO7ZPCFDSC2AMAQTEVFBDVFGY,$0.15,$0.00,$0.00
GAHL5B53LRFWUS7RSP6R7QUKTCZFPLBXUTIITNCEVOR7BNFO4KE757PG,$0.15,$0.00,$0.00
GC4F3C4EWNPWLHWD6P4JGIETDIPP4L7G33QRJCGLJ4FUXN4D5GIMXUPS,$0.15,$0.00,$0.00
GC5XAUF3COKQZSEHVVZ34755FBST6YI6EDQFQM567RDB7DYT644RXL6I,$0.15,$0.00,$0.00
GBB4DX3DGQCFQTKHHBCIXG2RBCI24O4OAH7Z5ZYSB2J3SWV3RDYFJ5NA,$0.15,$0.00,$0.00
GCEIULNGAALDVQRGQRYBYBD23QYQY4WME5UK3UXPFBXTK6QSJDJ7KBWE,$0.15,$0.00,$0.00
GBYRASLJ4JHSDHU6644K5TGDJFBUVUUOJFKXTCPVK4QMS23IT73VOIIK,$0.15,$0.00,$0.00
GCACPLSH42VNGNOSJ6EZZBNL5MKNERZMDDFQRU6WVBIKKMYZN3DEX3PW,$0.15,$0.00,$0.00
GA3HNTVVKNZDLREGJJQVRYZLHN64W4NMGTUNNGJRP4NRUA4NVOTFLEKW,$0.15,$0.00,$0.00
GCC2EAUJOCQIOGLYDUIBJHGWASPWFTYCZNU6N5SIWOMR4T6XHVO4AWBO,$0.15,$0.00,$0.00
GATUWF65CUONZYPA6YK4NCDBXZ7VY4ZXH75QWCVPNJ4UBSGCULZYL7SI,$0.15,$0.00,$0.00
GDUJW6275C3W25ACVNYWBLYSPMLAOZSREOQZS52PQNYOOK43KMZXBCHV,$0.15,$0.00,$0.00
GDS4NI5CY3MYMB7EDUC234A3M37DLAU7FHFPG3KRS3V4HA2RMGSUBWSJ,$0.15,$0.00,$0.00
GDXKBRBCUJMN7NBQB3X6OSXXYJHJIZBLZOPAMRYHP5DOOGUKWXRD6FJ7,$0.15,$0.00,$0.00
GDABX2464EZ22FDXI6DLEEGBJDSMTBJDPG7AEQQF4KHT7L75JWK6KHCY,$0.15,$0.00,$0.00
GCZMYY3SO6YD53BAPVPVNXPDGITF5CB3GKVXO6Q3WAYNOY4RTHHUCSTZ,$0.15,$0.00,$0.00
GB7QDDJRP6PJ3D5ZXNQL62GKM76JWRPKQIT7DGGHSQV7XDHI6ZSDMDGC,$0.15,$0.00,$0.00
GD5EBBZS7CVRZ4UHW5M57D2CEWY6TCWAK4Z7Z3XDDOWD5VEZCUCJRTYE,$0.15,$0.00,$0.00
GC3TLZBQ2AXFO5OV6MPVHMEQUMRXPOHQLZY5MFDQL2A3AKWHCMJZDTFV,$0.15,$0.00,$0.00
GDXY47DTDWKV3UAXAFF24QW7FUKMU5AC63G63WJ4AV2YBHDUHS6OKYIA,$0.15,$0.00,$0.00
GBMSZRIV6A45I65KXCTL6KML3L6WN3H6Z5X7D2XW4O2HKKHQVIKDSK4C,$0.15,$0.00,$0.00
GD6I7HB2DRRTGF72PYCOAEH3MYXKJCTXILLXGJHPIQEDN37DGLQXMSW5,$0.15,$0.00,$0.00
GCIY3SCAEGYBILA2FYKAR2EANAZIH7SFY4ESJZPBHOAKV7FP7YOSQEZA,$0.15,$0.00,$0.00
GBKZZ3FMMQMDGSFEOBFM3JD2N3FUIRJW343Y3BYB2EL3S2XKFEY5KBTW,$0.15,$0.00,$0.00
GBVIC3IJZVSF4EU5L2F7WRIFYHJ7KZIMVYHIX7LGHCXNLBYWL66E2DSX,$0.15,$0.00,$0.00
GDWTPH6TOWT2QT7E5TMYDOLOQD5YCOIO4OSN7AGFUAVDWNT5PLZDIGBZ,$0.15,$0.00,$0.00
GCR5FRA3CPD2DAXQV7VJH3KTK6DGU7VEJWAXHM6CNU5KV5D25WGM5LQ4,$0.15,$0.00,$0.00
GAWVKBY3JZ5O3IAHEBIJRABVMJAWAQ24OLHFGECSCDKZKGBAZ2C3K7CE,$0.15,$0.00,$0.00
GC4HOC3OSYFVWMG2X7N7Y32EY56VWU3N4YD7PAQWUCKYIGEQA7H2X3BB,$0.15,$0.00,$0.00
GDF2TSZZLA4FVPSG65KNFMV43D2DAJNOXLW3T3P43XQPGHBACVQDFYQ3,$0.15,$0.00,$0.00
GAF3EGU5CDZ6TDKJ6Q4D4ZVBZNK37NTU3GLTU4DX4U2XQXZYTGKH6LBY,$0.15,$0.00,$0.00
GDFOOCWIS6K6S7UKAK7IIA3G72PDAVF5KXBFET2PT6LGSNMY6ECCAMKK,$0.15,$0.00,$0.00
GDGCG7OBKLFGEWI3AENHS4QCWJZYCUI6T4WVONF5A23CU2X4QSGCE64J,$0.15,$0.00,$0.00
GACH2JAEFWEMMJLPDTDTFC6MIM4WD4LXT32LMRUGBIGBHNQW4NN3KPZC,$0.15,$0.00,$0.00
GD4ST6RRNH2DS3D3EYGXPIOLJU24QVDPLHAWUULHAKJADG4PF7MC7G3S,$0.15,$0.00,$0.00
GA4J6XJOTTXGBNYCF6UJLM2QCW3UAAHRI6JJNY7JNAOKNYKKICGEJ6YK,$0.15,$0.00,$0.00
GDPGFAQ7L6ODVROYX7TQTWF24IWBA7XYCVWAHPWCDOKCSYNPOYK7GOEJ,$0.15,$0.00,$0.00
GCTE6FBIOW26YXMOCKBVJPVBKHLIZF3TIBAPRMJRJ6A3DFBXSTOCD7HH,$0.15,$0.00,$0.00
GCC3TTR6GULLSJLBHXN7IENJQNM5Q5WIVUZOSDHVIAIBPZH5X53F3KQY,$0.15,$0.00,$0.00
GDPUKDXCKJPYFRY744SFA2T5TGZBVGGARDFQV5NXKHNBX6MGYZVII5YU,$0.15,$0.00,$0.00
GADKCS3JN7L7XOE5KDRTLVZKJ6OWMSEZJGY2W7J7WQE2N5ELBUEAY7U7,$0.15,$0.00,$0.00
GAKYD5S3DDS2Z7PBN2ZL75BUKMCF3WWCJESAR2N6QATXCO5LAEL56SA3,$0.15,$0.00,$0.00
GCYPT2ZS2T46NK63BQB4BVOCWIKY57I34VG6OPA77DXFCDHEVIEEPUPF,$0.14,$0.00,$0.00
GCCYZEORNC3S4ZGYLVNPSXX6K654XDR4SDEAC5RG2RQ5AV5K7AUBZVA7,$0.14,$0.00,$0.00
GD6BMKXA7UXDSDUBLTSRE26DPTBJJXFD7Y7ULXKLDDMT5TYCBS3EQDNG,$0.14,$0.00,$0.00
GARAVUD5KRGR7GUHTT2ZVX3WHZG45PUZ5JUADR7UT4BM5DJUSA7S4QVW,$0.14,$0.00,$0.00
GBHPUTKMV6NAMAKP3SRJIZ7PY6W3WOLGYDEGCXKAN3T5RAW7IVEUE46H,$0.14,$0.00,$0.00
GC6Y5LB42ZTN5FZJQXGUCHYHCH5EE2WB7LL5NHZXZFLJVLVBONNZGZGN,$0.14,$0.00,$0.00
GCTRMZ3U25JKWRI3JOWHT4Q3DA6I4HVBRLONXEUNF4IKNV7SCHL6KGHZ,$0.14,$0.00,$0.00
GB2RKWWVSC3R7AKVPO4MH3D4YDSNRUZ5FWTPKMKAR44DA64ZYQQ7LGOE,$0.14,$0.00,$0.00
GB6EGVW2F2AIEHDMUJPIRTNSBHHIXVVZBUJDTDM7CLMEAXGXW5M5WVCO,$0.14,$0.00,$0.00
GBJCJJGNN5U63ANG5JVXFUXV7OWK2DFCT642BQKG57SR22IKSCPND6YT,$0.14,$0.00,$0.00
GCW2AZQ6WX2JZTLEP5T7THMIPIFSYQMGGMEG5Z32FIS4EEAMQJSUU6Z4,$0.14,$0.00,$0.00
GDBYJMG77LKIN3EAERX76VG6632M53WY7VZGK4AZCPREA4LIIMPWMYUY,$0.14,$0.00,$0.00
GCNLNXOAC4NFVF3VVM2IR5XE4EQ2JZVLPIJ254H2PPOEFMBMHYQLUJRX,$0.14,$0.00,$0.00
GC6KT23FJUBXFS2KHKOMD3EOCZICGNLPDSZROJX274IL3UICCIOC55IN,$0.14,$0.00,$0.00
GAOOGY37NWC6WTOZEJZLEN6KQWVTNXHVRGHMCTPHAUBMBZ4TUBNSWFB7,$0.14,$0.00,$0.00
GBFOIMHDVCZ6A37ECVBHO27BQLUNQGZ6NBWX4OJYPGLK7FBMFAFANBSX,$0.14,$0.00,$0.00
GAN4TPXBYJJWIMUCJXLFAZ2OFRF7TSMMBUYLKQO2OAMOTNULAR2KC66I,$0.14,$0.00,$0.00
GB5S2FWETYTWMD44LIBLHBMMG5LPVAZ4LF3ZOP5BD56UO7S2WUUPDPYV,$0.14,$0.00,$0.00
GDP37MNBWSJ4KBMB6474SLDRZOYM2CUQYSV3KRMCVQA3LM4EHFIOGX7B,$0.14,$0.00,$0.00
GC2W7O6B7CKN32GR7KNWVAXMPP6ZPE46DWOAXUZJDIJZBKSFD6Z2VMIZ,$0.14,$0.00,$0.00
GDFQWZEIVUSWCIDH7YOXBERTDLCU7LJL5CECN3HIY5PH5ATDSQ3RZKO2,$0.14,$0.00,$0.00
GAMOGHN4CDMLIBQEMVU3SJLALODFI5GE33O2NOHT4WHN64PTZEQWVXAO,$0.14,$0.00,$0.00
GDDX4WE6NXK2HUBHQVUQ7XGTQWSFQA5DLLXSFGIHAPGAZKEZOJXMLYAH,$0.14,$0.00,$0.00
GB6NTD2NI4SCIZCISHHQXACIL5GHZTEDTOPEUWJPQ23NTLZCTZ2WFOVV,$0.14,$0.00,$0.00
GDI6IIYZJ6VTZCWQRXBFSR5XJFNLML2OOTDR4GQJNDDM7YK2AM5E7J4R,$0.14,$0.00,$0.00
GDRJ435XXLJIUTECVLY3M7RA6LWO6JJH2WAMXYLBJJKU4LPB5UZ4HF6N,$0.14,$0.00,$0.00
GCFATPJP6WLNSY7KHTAFIZEH7JHT4RR35P7ORTZIKISHEBAZXIAC54L5,$0.14,$0.00,$0.00
GDK7S6CDDEYIL6OKA2AXZARQWTOIXBMOSGDIKA25IMQHIT7LDZ4FGS2Q,$0.14,$0.00,$0.00
GBRBKN5NZKZW6F5U7BLY2MSVOQMWQLS6GBV4F5OQX6PXQ57AQ6KYO5OB,$0.14,$0.00,$0.00
GCM3DR5SD6TXWSC2IJDDG27GVL2QPM3O7HXYWM6YPWTX6NYRYDT7AVTB,$0.14,$0.00,$0.00
GCLKAX7WHBCBPA6QUIOJJFG4ETXJTVAXBZ2UMGZ2XFOVS7UMG455SFV3,$0.14,$0.00,$0.00
GC2QHERMCFOVQADCSV7H4OSVKUIKANS3VOPCGEARH6LUSPREQS4EU5N2,$0.13,$0.00,$0.00
GAR7ML76ABQB6HOYRH6GUXJ3OE76T3LIGJWIAOZ6VYY4A4NHZHQMNWNR,$0.13,$0.00,$0.00
GDMDD76ATWQAIZ7QF7DDQUF5RAZP4INCKWMF3DFB5MSVC5LKFQXDVWX2,$0.13,$0.00,$0.00
GCDZJH5KADBVE6OJ5PLAKLSBVMZO3SBRCEJAAH23BO6RL727VROQEDTB,$0.13,$0.00,$0.00
GC3VM3UVFHZLIKX3V77ILKWUP7BOIT54QOJDYDRAKH6WBAPGDZ6PKQ3J,$0.13,$0.00,$0.00
GB77CWITDUIIXIPEFWBFLFSOW2RE2FH56RFVVQ55KSFW2ZZEAJZ5YKWA,$0.13,$0.00,$0.00
GB7BPQI6F7YIPRDADBVGH7GFGY2L3FA2CK5IT3B35MBOZYD476K5YH6Y,$0.13,$0.00,$0.00
GC3WEDRUNQKJP7VQO25KOL35NG3DLT562A6NPFJIKRDF6DWUR2RRALRT,$0.13,$0.00,$0.00
GDFUBOIH6FUSEQ2LRHV42XIIYMAVMLMQPQ47EL4SPJQHDGRQ6JNLNE6U,$0.13,$0.00,$0.00
GCD6R6ZS6ME4XI2E25PSRLE2ZJJ7C26DBNQNQ35DJWC6N7VOACOTGHL2,$0.13,$0.00,$0.00
GA22LX652BZ5TA2RRUTCPNYN6Q7CCRHJAD4MBNM6SRRYBA23CBH4R7VA,$0.13,$0.00,$0.00
GDWPW6OA23YWGPH7PEC34BUHYYQZ2KWQJG7TAQ4ZZ6E7XX4J4XLDECUD,$0.13,$0.00,$0.00
GDACNVO2DRBWIBCYAEEAL5KQ7J6WHXO6VBXGASYT3SYP7VOJ2SATEGLM,$0.13,$0.00,$0.00
GCTJC5PMYRPNHJGVGCPSF2HJO5HXXA2TG327UF7JVVKQD4DB3FE3C2FG,$0.13,$0.00,$0.00
GBNATWKKGK476KRKRJZK7RZA2GA6Q5CHNFWSCY7ZL2P6SWQNZUF7Y3FN,$0.13,$0.00,$0.00
GCI4ICSHNZ44MTMC3A7KPXG7PMPNAZFFYXVQWSXDDKJE4D6M55XS5HBI,$0.13,$0.00,$0.00
GA3XVB32OG6FM737MNDK5SV72J7BPJEBJM6D33VD7J64UPJVAIP7AWJ4,$0.13,$0.00,$0.00
GDPQACKVYXWWXLYRNYL2SIMIRSL2XUBHB2VHULENP4SKYGDY36WQSSME,$0.13,$0.00,$0.00
GDQFBG3EIGGYRVC3RO5HQSZUANWKAWWZK62YYPX62M7GNG5OSY6OZIWR,$0.13,$0.00,$0.00
GD5AAGJ2AX4U246HYI6MMZSWBV5VHSOOA6AXMLVACDDFQ2YFI2XRY7AJ,$0.13,$0.00,$0.00
GD4S5HMPVR3IIE3KI3CC6CKLTQNWSA3ZSE2O73WH7VMIOQD3IF7HZUDI,$0.13,$0.00,$0.00
GATU2JS253XCKKGJ7IUATY3GJVUHO6ED3Z76C332XAXU3CJSCWWIBHOV,$0.13,$0.00,$0.00
GASAWEVP43KF66MQFNHR2EMA6YI4FRDBJDE2VSDH3UQVOHAM46623ENR,$0.13,$0.00,$0.00
GDMAQLEUVE2OM6BMFQMTT2WDHTM6GOR4AHQEIFJIGE3U4HXL6FK4RAE5,$0.13,$0.00,$0.00
GDRBFWXRBHGRZXNZ7JHAVNQHIHLI5F2BXHR6QLWRDNYSBDJN3EHVFTMR,$0.13,$0.00,$0.00
GC3K7AHWQ5BDKRCAWIAVL2E3GZ3U5QSGSK2VXBQDMP35S5NJYTKHTIVB,$0.13,$0.00,$0.00
GDJLK43EHOGWU3OKXKFN65LCTMYSIPIQIDFEY7I6TTROJ3Z37K5RUKT3,$0.13,$0.00,$0.00
GCVD4INFT62JDC3ZT65C6ZCMMDFZCRLOJXCHG2CMJPW3FW6HG52LFO2K,$0.13,$0.00,$0.00
GDXBSEHLEQRW3F2LJYVZUTJOYIHAZ7FLPRLM6TPEA64NR5OWE3I74NIT,$0.13,$0.00,$0.00
GDI3ONAUFZPUBHWOK4PVLX3QT6XJVONJN2AF3RROEPWBM6YI76CW25YN,$0.13,$0.00,$0.00
GAR6DMHY3NHMF26AMC3C5EYGTYL3XUD3MH2PPWF2IG33Y6GVSW2EBCK5,$0.13,$0.00,$0.00
GBEASN4OQJ274M32XXXG6HLE6DGEZNSCB5VHT7IANRZLQHPJ7A55K67K,$0.13,$0.00,$0.00
GBVAYYGNG7CLHUCDZJOBJVY3ZIE3EYSPKYM23KIZ4SLJMGQG2ITQHIG5,$0.13,$0.00,$0.00
GA4N3AP3XBCDIIIUXDLE3H3XFEKRBYEPASINZCIN5EJOWC5FHL6IMU2H,$0.13,$0.00,$0.00
GBEZ7JPZPAUFXM4LR5WLVPAJZBGHODNAA3DFHPIPCXFTIHR5SJNDMK63,$0.13,$0.00,$0.00
GCDRP37L7Y4KNA6YQZP4D42NM4ACIGIASO5D4C3F5DUFRLULBET6XXX3,$0.13,$0.00,$0.00
GB34B2GS473QJLFGDIV34GKBYCHVMFUOO764RZEEGLXRDT4T7CQ5I5SM,$0.13,$0.00,$0.00
GCQKRVFOAFZ4LMO22GE7ZAZY3APMYZ3IJQH7UFHEOH4RXODONU5XFXJC,$0.13,$0.00,$0.00
GDTBQAFOSNFLTOW5HQV5VA66FSLWAWTTTICV7P7VVEUUTUGYIF3LKZLK,$0.13,$0.00,$0.00
GCTBMNALRO7UUHVODDY4X3PY7HIBPWEHKT4OM27VMHYX43WEZNRXB25F,$0.13,$0.00,$0.00
GBQABAPW4RGZT222YSGA2BVSOP3E4NJLMVTCQCBGMIHW24KUKIKLCUZB,$0.13,$0.00,$0.00
GBNGQTDJUUHOQYDK7SYZ4N63ZLNZLHOMQC74TAYA77MIRXL7KZJLBJHU,$0.13,$0.00,$0.00
GDFJVIQ4HKPLAEELADLQIAXSSUWDBNSEI7M24RSJ4L5EB35U72SKC63Z,$0.13,$0.00,$0.00
GBT6NBI2AWRMXTQTZ7XX7MKKMNS4SGYECFPWHQPCMNZIYPMPAYRCMM3Q,$0.13,$0.00,$0.00
GARFJB6WLT4EIGAWGANCIP4MF2MO37IVJ7A6YI2KKI2H2O4IV7YQRWRI,$0.13,$0.00,$0.00
GDIWRZFK7F3OFZ5JOKSHSVW6PXIMSXPOYNRJUNL4F7VSABHKKMJOIXCB,$0.13,$0.00,$0.00
GCKQNDBVUCKEJMX64UI7BGS2EGWJYQC7JJ65TTNP3FXWPH2J7FDCNVBD,$0.12,$0.00,$0.00
GBXNY3IZS2Q7LLA54B3QTC7KI2FKC46JQJS6YP5Z5QPO4EIK4WQNER4A,$0.12,$0.00,$0.00
GCVSC5ZE7MA773GGJKKHMJ5GTRCOKMZY4WY5AI43N6MMC3MBVYETNKWC,$0.12,$0.00,$0.00
GASY4OHRWKUX4NKYPQJ4P2YESYUUGB2DIDWHEF6LLRE3D4TMZJBJASN3,$0.12,$0.00,$0.00
GBDKSFAHEKPKRBENADFW7RTSQ525ALH4AR2KDXQPNSXMJSVPYALA76O4,$0.12,$0.00,$0.00
GBLUNWFGKQFJQXHB6B5UCIRV6P7W7C75POL6DEIOPICZLIVHM2LUBJA6,$0.12,$0.00,$0.00
GCHCTO7R7PDB6QRX4YHO3EHH5WPJQZE5QQ55Z6D5NVPGFGGISDQBYSZU,$0.12,$0.00,$0.00
GBI4WTO4XUR5KD6FP2JMHAYCNIOBF2RXG45PZFLAFF6ETG4EHPYT6PPA,$0.12,$0.00,$0.00
GAPWI33C4SC5AVMKG3EJTAE375CYWJCMRHZGQVO2C2MAD2HXZ5FWK6KW,$0.12,$0.00,$0.00
GBDUWEUKBQWWC65DIBSCYGGONHTLGVXSPYWV2VNMT3QUIPIWXZQCR636,$0.12,$0.00,$0.00
GAZNTELWQYPXDDLFRQC4MTXFBI5LD24SYWI3W2ZPLW4MJD2C5RQ4K2TT,$0.12,$0.00,$0.00
GBW6IB7EUEIOC5BTYJMISNOKJJPBVYJX2I6LZ3VMEFFKO5KRM6MY5LHS,$0.12,$0.00,$0.00
GBA66Y46OTKAOMRTE5LHIGITLPOAGTEEOM2UCGTDTL4UXE6T5UPGFDIQ,$0.12,$0.00,$0.00
GCOROMHVEPMQWO3JOLVXIFX6S42VG3X27EQ2EQHGFXUUZ25CHMNTENWO,$0.12,$0.00,$0.00
